payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	metodo	universo_declarado
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.8._Cartera_Total_Almacenes_Generales_Sector_Privado	Se refiere a los créditos directos denominados en moneda nacional, extranjera o en unidades de inversión (UDIs), así como los intereses que generen, otorgados a personas morales o personas físicas con actividad empresarial.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.9.1.Comercial	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1.9._Cartera_Total_Financiera_Rural_Sector_Privado	Se refiere a créditos otorgados a empresas no financieras.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	1._Cartera_de_Crédito	Suma de la cartera otorgada a personas físicas, empresas y sector público por la banca múltiple, la banca de desarrollo, las sociedades financieras de objeto limitado (Sofoles), las Sociedades Financieras de Objeto Múltiple (Sofomes) reguladas y no reguladas, las arrendadoras financieras, las empresas de factoraje, los almacenes generales de depósito, Financiera Nacional de Desarrollo Agropecuario, Rural, Forestal y Pesquero (FND), Sociedades cooperativas de ahorro y préstamo (Socaps), Sociedades financieras populares (Sofipos), Uniones de Crédito, Instituto del Fondo Nacional de la Vivienda para los Trabajadores (Infonavit), Fondo de la Vivienda del ISSSTE (Fovissste) y el Instituto del Fondo Nacional para el Consumo de los Trabajadores (Infonacot).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.1._Certificados_bursátiles_y_otros_títulos_de_deuda	Se refiere al saldo en circulación de la deuda emitida por empresas no financieras del sector privado que residen en México.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2.1_CKDS	Se refiere al saldo en circulación de los Certificados de capital de desarrollo (CKDS). Se definen como títulos o valores fiduciarios destinados para el financiamiento de uno o más proyectos, o para la adquisición de una o varias empresas. Su rendimiento está vinculado a los bienes o activos subyacentes fideicomitidos.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2.2_FIBRAS	Se refiere al saldo en circulación de los Fideicomisos de infraestructura y bienes raíces (Fibras). Son vehículos de inversión inmobiliaria, que tienen como fin su arrendamiento o la adquisición del derecho a recibir los ingresos provenientes del arrendamiento de dichos bienes.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2.3_CERPIS	Se refiere al saldo en circulación de los Certificados de proyectos de inversión (Cerpis). Son instrumentos estructurados cuyos recursos de la emisión se destinan a financiar proyectos, así como la inversión en acciones, partes sociales o al financiamiento de sociedades, ya sea directa o indirectamente, a través de uno o varios vehículos de la inversión.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2.4_FIBRA_E	Se refiere al saldo en circulación de los Fideicomisos de inversión en energía e infraestructura (Fibras E). Vehículo de inversión cuyo fideicomiso emisor de certificados bursátiles de inversión en energía e infraestructura, lo canaliza hacia proyectos relacionados con el petróleo, gas natural, petrolíferos, petroquímicos, energía eléctrica, y demás proyectos de infraestructura necesarios para lograr una eficiencia energética en el país.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1.2._Certificados_bursátiles_fiduciarios_(CBF)	Suma del saldo en circulación de los CKDS, las Fibras, los Cerpis y las Fibras E.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.1._Títulos_emitidos_por_el_sector_privado	Suma de los saldos de los Certificados bursátiles y otros títulos de deuda y los Certificados bursátiles fiduciarios emitidos por empresas del sector privado no financiero residentes en México.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.1.Gobierno_Federal	Se refiere al saldo en circulación de Cetes, Pagafes, Bondes, Bondes D, Bondes F , Bondes G, Bonos de desarrollo de tasa fija, Tesobonos, Ajustabonos, Udibonos y Udibonos segregados.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.2.1._Títulos_del_Gobierno_Federal_colocados_con_propósitos_de_regulación_monetaria	Se refiere al saldo en circulación de los Bondes de regulación monetaria.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.2.2._BREMS	Se refiere al saldo en circulación de los Bonos de regulación monetaria del Banco de México (BREMs), los cuales son títulos de crédito de largo plazo con pago de intereses cada 28 días, considerando como tasa del cupón un interés revisable diariamente de acuerdo con el fondeo bancario durante el mismo periodo.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.2.Banco_de_México	Suma del saldo en circulación de los títulos del Gobierno Federal colocados con propósitos de regulación monetaria y los BREMs.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.3.Organismos_Descentralizados	Se refiere al saldo en circulación de los valores emitidos en el país (instrumentos de corto y mediano plazos) por organismos públicos descentralizados.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.4.FARAC	Se refiere al saldo en circulación de los pagarés y certificados bursátiles de indemnización carretera con aval del Gobierno Federal, emitidos por el Banco Nacional de Obras y Servicios Públicos, S.N.C., en su carácter de fiduciario en el Fideicomiso de Apoyo para el Rescate de Autopistas Concesionadas (FARAC).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.5.IPAB	Se refiere al saldo en circulación de las emisiones del Instituto Bancario de Protección al Ahorro (IPAB) e incluyen BPATs, BPAs, BPAs 182, BPAGs 28 y BPAGs 91.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2.6.Deuda_Estados_y_Municipios	Se refiere al saldo en circulación de los valores emitidos en el país (instrumentos de mediano plazo) por los Estados y los Municipios.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2.2._Títulos_emitidos_por_el_sector_público	Suma del saldo en circulación de los valores emitidos por el Gobierno Federal, el Banco de México, los organismos descentralizados, FARAC, el IPAB y los Estados y Municipios.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	2._Emisión_de_deuda_interna_y_certificados_bursátiles	Suma de los saldos de bonos en circulación en el mercado bursátil, que permiten a las empresas y al sector público obtener recursos del público inversionista. Su monto es la suma del saldo en circulación de la deuda emitida por el sector privado y público en México.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	3.1.1.Créditos_en_el_exterior	Financiamiento que obtiene el Gobierno Federal en el exterior mediante créditos de instituciones extranjeras.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	3.1.2.Emisión_en_el_extranjero_del_Gobierno_Federal_(UMS)	Financiamiento que obtiene el Gobierno Federal a través de la emisión de deuda en otros países.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	3.1._Financiamiento_externo_del_Sector_Público	Suma del financiamiento que obtiene el Gobierno Federal en el exterior mediante créditos de instituciones extranjeras y a través de la emisión de deuda en otros países.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	3.2.1.Créditos_en_el_exterior	Financiamiento que obtienen las empresas mexicanas no financieras en el exterior mediante créditos de instituciones extranjeras.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	3.2.2.Emisión_de_deuda_de_mexicanos_en_el_extranjero	Financiamiento que obtienen las empresas mexicanas no financieras a través de la emisión de deuda en otros países.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	3.2._Financiamiento_externo_al_Sector_Privado	Suma del financiamiento que obtienen las empresas mexicanas no financieras en el exterior mediante créditos de instituciones extranjeras y a través de la emisión de deuda en otros países.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	3._Financiamiento_externo	Suma del financiamiento externo que recibe el sector público y el sector privado en México, ya sea mediante créditos de instituciones extranjeras o a través de la emisión de deuda en otros países.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	A.1.1_Consumo	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	A._Cartera_Tarjetas_de_Crédito_no_bancarias	Se refiere al saldo total de las tarjetas de crédito no bancarias, cuya fuente de información son los balances contables consolidados de las tiendas departamentales que reportan a la Bolsa Mexicana de Valores.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	B.1.1_Comercial	-	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	B._Crédito_de_proveedores_a_emisoras_de_la_BMV	Incluye el financiamiento de proveedores residentes y no residentes de las emisoras que cotizan en la Bolsa Mexicana de Valores.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	Financiamiento_Interno_Total	Suma de la cartera de crédito otorgada por los intermediarios financieros residentes en México más la emisión de deuda interna y certificados bursátiles fiduciarios.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	Financiamiento_Total	Saldo agregado de la cartera de crédito otorgada por los intermediarios financieros residentes en México a los sectores privado y público, la deuda en circulación en el mercado de valores nacional y el fondeo recibido del exterior, tanto mediante colocaciones en los mercados de valores internacionales como a través del otorgamiento de créditos por parte de intermediarios financieros no residentes en México a acreditados mexicanos.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	Financiamiento_interno_al_sector_privado	Suma del financiamiento otorgado al sector privado mediante la emisión de deuda y certificados bursátiles, la cartera de crédito de la banca comercial, la cartera de crédito de la banca de desarrollo (incluyendo FND), la cartera de crédito de intermediarios financieros regulados (almacenes generales de depósito, Socaps, Sofipos, Sofomes reguladas, Uniones Crédito, Arrendadoras Financieras, Empresas de factoraje y Sofoles), la cartera de crédito de las Sofomes no reguladas y el crédito otorgado por las instituciones de fomento (Fovissste, Infonacot e Infonavit).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	Financiamiento_interno_al_sector_público	Suma del financiamiento otorgado al sector público mediante la emisión de deuda interna, la cartera de crédito de la banca comercial, la cartera de crédito de la banca de desarrollo, la cartera de crédito de intermediarios financieros regulados (Sofomes reguladas, Arrendadoras Financieras y Sofoles) y la cartera de crédito de las Sofomes no reguladas.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	Financiamiento_interno_y_externo_al_sector_privado	Suma del financiamiento interno al sector privado y del financiamiento externo al sector privado.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	Financiamiento_interno_y_externo_al_sector_público	Suma del financiamiento interno al sector público y del financiamiento externo al sector público.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Diccionario_DGEE.xlsx	651e0d17f27e	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Financiamiento	Otros_datos_informativos_de_entidades_no_financieras	Financiamiento proveniente de algunas empresas que otorgan crédito a los clientes como parte de sus actividades comerciales, ya sea para financiar el consumo (tarjetas de crédito no bancarias), o bien, para financiar compras de insumos o productos (crédito de proveedores).	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	1.1.1.1_Banca_múltiple	Se refiere a la captación tradicional de la banca múltiple, la cual incluye a los depósitos de exigibilidad inmediata, depósitos del público en general, mercado de dinero y títulos de crédito emitidos, cuenta global de captación sin movimientos y préstamos interbancarios y de otros organismos.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	1.1.1.2_Banca_de_desarrollo	Se refiere a la captación tradicional de la banca de desarrollo, la cual incluye a los depósitos de exigibilidad inmediata, depósitos a plazo, títulos de crédito emitidos y préstamos interbancarios y de otros organismos.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	1.1.1.Banca_Múltiple_y_de_Desarrollo	Suma de la captación de banca múltiple y banca de desarrollo.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
ADQ15_CNBV_AhorroFinanciero_Financiamiento/Glosario_Base_de_Ahorro_Financiero_y_Financiamiento.xlsx	25ec5f80c235	ADQ15_CNBV_AhorroFinanciero_Financiamiento	NO_DETERMINADO	Ahorro financiero	1.1.2.1_Socaps	Se refiere a la captación de las Sociedades cooperativas de ahorro y préstamo (Socaps), la cual esta compuesta por captación tradicional y préstamos bancarios y de otros organismos. Solo realizan operaciones de ahorro entre sus socios.	INSPECT_FD_XLSX	PRESENTE_EN_DATA_RAW
